"pid","location","totval"
24313,"187 ALDEN AVNEW HAVEN, CT 06511",229700
24314,"595 CHESTNUT RIDGE RDORANGE, CT 06477",239400
24315,"197  ALDEN AVNEW HAVEN, CT 06515",235300
24316,"181 TURTLE BAY DRIVEBRANFORD, CT 06405",231000
24317,"205 ALDEN AVENEW HAVEN, CT 06515",253000
24318,"21 STONEWALL LAMADISON, CT 06443",214700
24319,"209 ALDEN AVNEW HAVEN, CT 06515",229600
24320,"217 ALDEN AVNEW HAVEN, CT 06515",319400
24321,"223 ALDEN AVNEW HAVEN, CT 06515",269300
24322,"227 ALDEN AVNEW HAVEN, CT 06511",269200
24323,"PO BOX 250CHESHIRE, CT 06410-0250",203300
24324,"241 ALDEN AVNEW HAVEN, CT 06515",247800
24325,"134 WEST ELM STNEW HAVEN, CT 06515",231000
24326,"474-74 OAK AVCHESHIRE, CT 06410",240000
24327,"110 MARVEL RDNEW HAVEN, CT 06515",1159400
24328,"102 MARVEL ROADNEW HAVEN, CT 06515",291000
24329,"96 MARVEL RDNEW HAVEN, CT 06515",352800
24330,"90 MARVEL ROADNEW HAVEN, CT 06515",331000
24331,"84 MARVEL RDNEW HAVEN, CT 06515",315600
24332,"76 MARVEL RDNEW HAVEN, CT 06511",295900
24333,"70 MARVEL  ROADNEW HAVEN, CT 06515",356400
24334,"64 MARVEL ROADNEW HAVEN, CT 06515",323600
24335,"60 MARVEL RDNEW HAVEN, CT 06515",387900
24336,"50 MARVEL RDNEW HAVEN, CT 06515",297200
24337,"44 MARVEL ROADNEW HAVEN, CT 06515",355600
24338,"40 MARVEL RDNEW HAVEN, CT 06515",364000
24339,"32 MARVEL ROADNEW HAVEN, CT 06515",325400
24340,"26 MARVEL RDNEW HAVEN, CT 06515",248600
24341,"20 MARVEL ROADNEW HAVEN, CT 06515",296900
24342,"12 MARVEL RD UNIT 2NEW HAVEN, CT 06515",516200
24343,"851 EDGEWOOD AVNEW HAVEN, CT 06515",280400
24344,"859  EDGEWOOD AVNEW HAVEN, CT 06515",195700
24345,"44 BURTON STNEW HAVEN, CT 06515",461700
24346,"219 ALSTON AVNEW HAVEN, CT 06515",235400
24347,"225 ALSTON AVNEW HAVEN, CT 06511",250800
24348,"235 ALSTON AVNEW HAVEN, CT 06515",247200
24349,"245 ALSTON AVNEW HAVEN, CT 06511",192000
24350,"212 WEST ELM STNEW HAVEN, CT 06515",264300
24351,"244 MCKINLEY AVENEW HAVEN, CT 06515",332500
24352,"240 MCKINLEY AVNEW HAVEN, CT 06511",352400
24353,NA,NA
24354,"226 MCKINLEY AVENEW HAVEN, CT 06515",637200
24355,"220 MCKINLEY AVNEW HAVEN, CT 06515",362700
24356,"208 MCKINLEY AVNEW HAVEN, CT 06515",378200
24357,"198 MCKINLEY AVNEW HAVEN, CT 06515",465900
24358,"190 MCKINLEY AVNEW HAVEN, CT 06515",569700
24359,"191 MCKINLEY AVNEW HAVEN, CT 06515",493300
24360,"197 MCKINLEY AVNEW HAVEN, CT 06515",390000
24361,"203 MCKINLEY AVNEW HAVEN, CT 06515",358800
24362,"227 MCKINLEY AVNEW HAVEN, CT 06515",525500
24363,"233 MCKINLEY AVENEW HAVEN, CT 06515",359300
24364,"239 MCKINLEY AVNEW HAVEN, CT 06515",440600
24365,"245 MCKINLEY AVNEW HAVEN, CT 06515",369700
24366,"242 ALDEN AVNEW HAVEN, CT 06515",301100
24367,"238 ALDEN AVNEW HAVEN, CT 06515",276600
24368,"234 ALDEN AVNEW HAVEN, CT 06515",241400
24369,"228 ALDEN AVNEW HAVEN, CT 06515",266000
24370,"222 ALDEN AVNEW HAVEN, CT 06515",244500
24371,"218 ALDEN AVNEW HAVEN, CT 06515",270900
24372,"212 ALDEN AVNEW HAVEN, CT 06515",264000
24373,"206 ALDEN AVENEW HAVEN, CT 06515",374300
24374,"PO BOX 2027SHELTON, CT 06484",650400
24375,"198 ALDEN AVNEW HAVEN, CT 06515",219700
24376,"192 ALDEN AVNEW HAVEN, CT 06515",257500
24377,"190 ALDEN AVNEW HAVEN, CT 06515",279500
24378,"5 WOODBRIDGE AVNEW HAVEN, CT 06515",249700
24379,"11 WOODBRIDGE AVNEW HAVEN, CT 06515",263200
24380,"255 MCKINLEY AVNEW HAVEN, CT 06515",562500
24381,"267 MCKINLEY AVENUENEW HAVEN, CT 06515",390500
24382,"277 MCKINLEY AVNEW HAVEN, CT 06515",388600
24383,"289 MCKINLEY AVENUENEW HAVEN, CT 06515",388000
24384,"293 MCKINLEY AVNEW HAVEN, CT 06515",342100
24385,"299 MCKINLEY AVENEW HAVEN, CT 06515",393100
24386,"309 MCKINLEY AVNEW HAVEN, CT 06511",310600
24387,"308 ALDEN AVNEW HAVEN, CT 06515",288100
24388,"302 ALDEN AVNEW HAVEN, CT 06515",268000
24389,"296 ALDEN AVNEW HAVEN, CT 06511",271100
24390,"61 LYON STNEW HAVEN, CT 06511",251400
24391,"284 ALDEN AVNEW HAVEN, CT 06515",330300
24392,"280 ALDEN AVNEW HAVEN, CT 06515",370400
24393,"276 ALDEN AVNEW HAVEN, CT 06515",269800
24394,"270 ALDEN AVNEW HAVEN, CT 06515",307600
24395,"266 ALDEN AVENUENEW HAVEN, CT 06515",293000
24396,"258 ALDEN AVNEW HAVEN, CT 06515",228700
24397,"252 ALDEN AVNEW HAVEN, CT 06515",314100
24398,"PO BOX 1532FAIRFIELD, CT 06825-6532",538300
24399,"259  ALDEN AVNEW HAVEN, CT 06515",200500
24400,"265 ALDEN AVNEW HAVEN, CT 06515",299700
24401,"140 SHREWSBURY DRIVEWILMINGTON , DE 19810",381800
24402,"50 BURTON STNEW HAVEN, CT 06515",245500
24403,"44 BURTON STNEW HAVEN, CT 06515",288600
24404,"40 BURTON STNEW HAVEN, CT 06515",251500
24405,"P O BOX 622NEW HAVEN, CT 06511",267200
24406,"320 MANLEY HEIGHTS RDORANGE, CT 06477",238000
24407,"14 BURTON STNEW HAVEN, CT 06515",257400
24408,"198 YALE AVNEW HAVEN, CT 06515",244300
24409,"356 YALE AVNEW HAVEN, CT 06515",344600
24410,"198 YALE AVENUENEW HAVEN, CT 06515",219200
24411,"486 CENTRAL AVNEW HAVEN, CT 06515",277900
24412,"482 CENTRAL AVNEW HAVEN, CT 06515",258400
24413,"87 WEST ELM STNEW HAVEN, CT 06515",220100
24414,"101 WEST ELM STNEW HAVEN, CT 06515",208200
24415,"105 WEST ELM STNEW HAVEN, CT 06515",239300
24416,"109 WEST ELM STNEW HAVEN, CT 06515-2119",234800
24417,"115 WEST ELM STNEW HAVEN, CT 06515",270800
24418,"119 WEST ELM STNEW HAVEN, CT 06515",232200
24419,"122 PAWSON RDBRANFORD, CT 06405",237600
24420,"131 WEST ELM STNEW HAVEN, CT 06511",274300
24421,"135 WEST ELM STNEW HAVEN, CT 06515",227700
24422,"986 FOREST ROADNEW HAVEN, CT 06515",754200
24423,"337 MCKINLEY AVNEW HAVEN, CT 06515",355100
24424,"345 MCKINLEY AVNEW HAVEN, CT 06515",395400
24425,"112 FOUNTAIN STNEW HAVEN, CT 06515",11487100
24426,"346 ALDEN AVNEW HAVEN, CT 06515",234400
24427,"770 EDGEWOOD AVNEW HAVEN, CT 06515",205500
24428,"330 ALDEN AVNEW HAVEN, CT 06515",277400
24429,"50 FITCH STNEW HAVEN, CT 06515",237000
24430,"320 ALDEN AVNEW HAVEN, CT 06515",180400
24431,"47 FINE LEDGE TRAILDURHAM, CT 06422",257500
24432,"47 PINE LEDGE TRAILDURHAM, CT 06422",600
24433,"23 VALLEY RUN DRCROMWELL, CT 06416",234900
24434,"329 ALDEN AVNEW HAVEN, CT 06511",419600
24435,"343 ALDEN AV  UNIT 1NEW HAVEN, CT 06511",84300
24436,"2240 HUNTINGTON TNPKETRUMBULL, CT 06515",77400
24437,"341 ALDEN AV UNIT 3NEW HAVEN, CT 06515",72600
24438,"341 ALDEN AV   UNIT 4NEW HAVEN, CT 06515",73500
24439,"339 ALDEN AV  UNIT 5NEW HAVEN, CT 06515",77800
24440,"14 HARBOR RDDARIEN, CT 06820",85200
24441,"17 N FOREST CIRCLEWEST HAVEN, CT 06516",95700
24442,"337 ALDEN AV   8NEW HAVEN, CT 06515",79200
24443,"343 ALDEN AV   9NEW HAVEN, CT 06511",105900
24444,"33 N RACEBROOK RDWOODBRIDGE, CT 06525",102700
24445,"341 ALDEN AV  UNIT 11NEW HAVEN, CT 06515",92100
24446,"341 ALDEN AV #12NEW HAVEN, CT 06515",94400
24447,"339 ALDEN AV  13NEW HAVEN, CT 06515",99100
24448,"339 ALDEN AV UNIT 14NEW HAVEN, CT 06515",108500
24449,"337 ALDEN AV #15NEW HAVEN, CT 06515",117400
24450,"1808 BEACON STBROOKLINE, MA 02445",102700
24451,"87 MILL RDNEW CANAAN, CT 06840",291500
24452,"134 LAWRENCE STNEW HAVEN, CT 06511",373200
24453,"134 LAWRENCE STNEW HAVEN, CT 06511",1573500
24454,"1214 DIXWELL AV    STE 201HAMDEN, CT 06514",337800
24455,"84 FOUNTAIN STNEW HAVEN, CT 06511",280600
24456,"78 FOUNTAIN STNEW HAVEN, CT 06515",283800
24457,"70  FOUNTAIN ST UNIT A-1NEW HAVEN, CT 06515",220600
24458,"188 BARTLETT DRMADISON, CT 06443",150300
24459,"64 FOUNTAIN ST    2NEW HAVEN, CT 06512",118900
24460,"64 FOUNTAIN STNEW HAVEN, CT 06515",114200
24461,"64 FOUNTAIN ST U-4NEW HAVEN, CT 06515",118900
24462,"64 FOUNTAIN ST U-5NEW HAVEN, CT 06515",118900
24463,"64 FOUNTAIN STNEW HAVEN, CT 06515",118900
24464,"64 FOUNTAIN ST #7NEW HAVEN, CT 06515",118900
24465,"6 HIGHLAND DRPLAINVILLE, CT 06062",118900
24466,"64  FOUNTAIN ST UNIT 9NEW HAVEN, CT 06515",118900
24467,"64 FOUNTAIN STNEW HAVEN, CT 06511",114300
24468,"64 FOUNTAIN ST #11NEW HAVEN, CT 06515",113200
24469,"64 FOUNTAIN ST U-12NEW HAVEN, CT 06515",185300
24470,"64 FOUNTAIN ST 13NEW HAVEN, CT 06515",189400
24471,"381 STATE STNORTH HAVEN, CT 06473",1507300
24472,"46 FOUNTAIN STNEW HAVEN, CT 06515",248600
24473,"PO BOX 428BUFFALO, NY 14231",559800
24474,"PO BOX 428BUFFALO, NY 14231",84800
24475,"265 COLLEGE ST #5LNEW HAVEN, CT 06510",224000
24476,"602 CENTRAL AVNEW HAVEN, CT 06515",271600
24477,"596 CENTRAL AVNEW HAVEN, CT 06511",271600
24478,"PO BOX 1912NEW HAVEN, CT 06509-1912",250300
24479,"592 CENTRAL AVNEW HAVEN, CT 06515",191000
24480,"582 CENTRAL AVNEW HAVEN, CT 06511",227400
24481,"578 CENTRAL AVNEW HAVEN, CT 06515",237300
24482,"PO BOX 348FAIR HAVEN STATIONNEW HAVEN, CT 06513",2036000
24483,"LOPAUS POINT RD PO BOX 63BERNARD, ME 04612",303000
24484,"26 BARNETT STNEW HAVEN, CT 06515",222500
24485,"221 EVERIT STNEW HAVEN, CT 06511",230400
24486,"15 WILLARD STNEW HAVEN, CT 06515",232000
24487,"10 HOWE COURTEAST HAVEN, CT 06512-0000",225300
24488,"21 WILLARD STNEW HAVEN, CT 06515",242900
24489,"27 WILLARD STNEW HAVEN, CT 06515",155400
24490,"31 WILLARD STNEW HAVEN, CT 06515",194500
24491,"PO BOX 348 FAIR HAVEN STATIONNEW HAVEN, CT 06513",1690000
24492,"41 WILLARD STNEW HAVEN, CT 06515",194300
24493,"47 WILLARD STNEW HAVEN, CT 06515",225600
24494,"285 ALDEN AVNEW HAVEN, CT 06515",1093100
24495,"301 ALDEN AVNEW HAVEN, CT 06515",242900
24496,"307 ALDEN AVNEW HAVEN, CT 06515",320300
24497,"48 WILLARD STNEW HAVEN, CT 06515",212600
24498,"42 WILLARD STNEW HAVEN, CT 06515",237200
24499,"34  WILLARD STNEW HAVEN, CT 06515",201700
24500,"30 WILLARD STNEW HAVEN, CT 06515",241100
24501,"22  WILLARD STNEW HAVEN, CT 06515",236200
24502,"16 WILLARD STNEW HAVEN, CT 06515",198600
24503,"11 PINE RIDGE RDWOODBRIDGE, CT 06525",262100
24504,"532  CENTRAL AVNEW HAVEN, CT 06515",222400
24505,"522 CENTRAL AVNEW HAVEN, CT 06515",248600
24506,"518 CENTRAL AVNEW HAVEN, CT 06515",219400
24507,"510 CENTRAL AVNEW HAVEN, CT 06515",209100
24508,"9 BURTON STNEW HAVEN, CT 06515",186800
24509,"C/O MARY + HADLEY17 BURTON STNEW HAVEN, CT 06515",201300
24510,"19 BURTON STNEW HAVEN, CT 06511",289700
24511,"21 BURTON STNEW HAVEN, CT 06511",252500
24512,"37 BURTON STNEW HAVEN, CT 06511",216200
24513,"1765 S GILPIN STDENVER, CO 80210",208400
24514,"479 CENTRAL AVNEW HAVEN, CT 06515",256000
24515,"483 CENTRAL AVNEW HAVEN, CT 06515",233900
24516,"489 CENTRAL AVNEW HAVEN, CT 06515",242200
24517,"493 CENTRAL AVNEW HAVEN, CT 06515",230900
24518,"497 CENTRAL AVNEW HAVEN, CT 06515",239500
24519,"501 CENTRAL AVENEW HAVEN, CT 06515",259300
24520,"150 ALDEN AVNEW HAVEN, CT 06515",249400
24521,"PO BOX 3276NEW HAVEN, CT 06515",239100
24522,"515 CENTRAL AVNEW HAVEN, CT 06515",254500
24523,"15 NEDDLETON DRWOODBRIDGE, CT 06525",263100
24524,"534 YALE AVENEW HAVEN, CT 06515",324300
24525,"530 YALE AVNEW HAVEN, CT 06515",262800
24526,"516 YALE AVENEW HAVEN, CT 06515",377100
24527,"512 YALE AVNEW HAVEN, CT 06515",309600
24528,"508 YALE AVNEW HAVEN, CT 06511",380300
24529,"286 WEST ROCK AVNEW HAVEN, CT 06515",216800
24530,"282 WEST ROCK AVNEW HAVEN, CT 06515",237000
24531,"280 WEST ROCK AVNEW HAVEN, CT 06511",353900
24532,"272 WEST ROCK AVNEW HAVEN, CT 06515",270600
24533,"266 WEST ROCK AVNEW HAVEN, CT 06515",272900
24534,"262 WEST ROCK AVNEW HAVEN, CT 06515",255700
24535,"256 WEST ROCK AVNEW HAVEN, CT 06515",305600
24536,"250 WEST ROCK AVNEW HAVEN, CT 06515",209600
24537,"246 WEST ROCK AVNEW HAVEN, CT 06515",324700
24538,"240 WEST ROCK AVNEW HAVEN, CT 06515",260900
24539,"236 WEST ROCK AVENEW HAVEN, CT 06515",396400
24540,"233 WEST ROCK AVNEW HAVEN, CT 06515",336500
24541,"23 COMMON RDWILLINGTON, CT 06279",306600
24542,"245 WEST ROCK AVNEW HAVEN, CT 06515",235600
24543,"247 WEST ROCK AVNEW HAVEN, CT 06515",271300
24544,"253 WEST ROCK AVNEW HAVEN, CT 06515",273500
24545,"257 WEST ROCK AVNEW HAVEN, CT 06515",290100
24546,"263 WEST ROCK AVNEW HAVEN, CT 06515",265000
24547,"269 WEST ROCK AVNEW HAVEN, CT 06511",334200
24548,"275 WEST ROCK AVNEW HAVEN, CT 06515",307300
24549,"281 WEST ROCK AVNEW HAVEN, CT 06515",282800
24550,"287 WEST ROCK AVNEW HAVEN, CT 06515",288800
24551,"295 WEST ROCK AVNEW HAVEN, CT 06515",289800
24552,"484 YALE AVENEW HAVEN, CT 06515",241500
24553,"476 YALE AVENEW HAVEN, CT 06515",337800
24554,"470 YALE AVNEW HAVEN, CT 06515",248000
24555,"460 YALE AVNEW HAVEN, CT 06515",252000
24556,"450 YALE AVENUENEW HAVEN, CT 06515",386200
24557,"444 YALE AVNEW HAVEN, CT 06515",500600
24558,"440 YALE AVENEW HAVEN, CT 06515",399800
24559,"428 YALE AVNEW HAVEN, CT 06515",8500
24560,"295 W ROCK AVNEW HAVEN, CT 06515",10900
24561,"C/O COUNTRYWIDE HOME LOANSPO BOX 10211VAN NUYS, CA 91410-0211",390700
24562,"420 YALE AVNEW HAVEN, CT 06515",356300
24563,"416 YALE AVENEW HAVEN, CT 06515",403600
24564,"410 YALE AVENEW HAVEN, CT 06515",333400
24565,"404 YALE AVNEW HAVEN, CT 06515",349500
24566,"19 WEST ELM STNEW HAVEN, CT 06515",296800
24567,"25 WEST ELM STNEW HAVEN, CT 06515",286100
24568,"529 YALE AVNEW HAVEN, CT 06515",351500
24569,"429 WHITNEY AV  #202NEW HAVEN, CT 06511",339900
24570,"360 ORANGE STNEW HAVEN, CT 06511",323300
24571,"360 ORANGE STNEW HAVEN, CT 06510",316700
24572,"33 ROCK HILLRDWOODBRIDGE, CT 06525",254000
24573,"581 CENTRAL AVNEW HAVEN, CT 06515",275700
24574,"587  CENTRAL AVNEW HAVEN, CT 06515",249600
24575,"591 CENTRAL AVNEW HAVEN, CT 06511",264900
24576,"597 CENTRAL AVNEW HAVEN, CT 06515",254100
24577,"601 CENTRAL AVNEW HAVEN, CT 06515",237900
24578,"607 CENTRAL AVENEW HAVEN, CT 06511",227800
24579,"PO BOX 2953WESTVILLE, CT 06515",273000
24580,"22 FOUNTAIN STNEW HAVEN, CT 06515",680500
24581,"493 EDGEWOOD AVNEW HAVEN, CT 06515",354600
24582,"40 HUNTERS WAYHAMDEN, CT 06514",445600
24583,"WM M HOTCHKISS COMPANY195 CHURHC STNEW HAVEN, CT 06510",2093500
24584,"12 OLD WOODS RDBROOKFIELD, CT 06804",215900
24585,"P O BOX 4024WOODBRIDGE, CT 06525",238400
24586,"360 WEST ROCK AVNEW HAVEN, CT 06515",247200
24587,"356 WEST ROCK AVNEW HAVEN, CT 06511",259300
24588,"352 WEST ROCK AVNEW HAVEN, CT 06515",256700
24589,"346 WEST ROCK AVNEW HAVEN, CT 06515",236300
24590,"340 WEST ROCK AVNEW HAVEN, CT 06515",268400
24591,"338 WEST ROCK AVNEW HAVEN, CT 06515",291100
24592,"39 BURTON STNEW HAVEN, CT 06515",290200
24593,"326 WEST ROCK AVNEW HAVEN, CT 06515",290000
24594,"509 YALE AVNEW HAVEN, CT 06515",309200
24595,"34 HARRISON STNEW HAVEN, CT 06515",239000
24596,"519 YALE AVNEW HAVEN, CT 06515",286100
24597,"523 YALE AVENUENEW HAVEN, CT 06515",287700
24598,"165 CHURCH STNEW HAVEN, CT 06510",1003200
24599,"32 PHILIP STNEW HAVEN, CT 06515",111300
24600,"41 NATHAN HALE COURTCHESHIRE, CT 06410",188900
24601,"22 PHILIP STNEW HAVEN, CT 06515",129500
24602,"18 PHILIP STNEW HAVEN, CT 06515",177000
24603,"16 PHILIP STNEW HAVEN, CT 06511",173800
24604,"95 FOUNTAIN STNEW HAVEN, CT 06515",673700
24605,"15 HARRISON STNEW HAVEN, CT 06511",187000
24606,"23 HARRISON STNEW HAVEN, CT 06515",142700
24607,"27 HARRISON STNEW HAVEN, CT 06515",176100
24608,"165 CHURCH STNEW HAVEN, CT 06510",54900
24609,"59 WOODBURY RDHAUPPAUGE, NY 11788",518900
24610,"914 WHALLEY AVENEW HAVEN, CT 06515",393200
24611,"WM M HOTCHKISS COMPANY195 CHURCH STNEW HAVEN, CT 06510",504100
24612,"WM M HOTCHKISS COMPANY195 CHURCH STNEW HAVEN, CT 06510",486300
24613,"900 WHALLEY AVNEW HAVEN, CT 06515",328000
24614,"10 ABRANS RDCHESHIRE, CT 06410",315700
24615,"145 BANK STWATERBURY, CT 06702",492100
24616,"209-B ACORN LANESTRATFORD, CT 06614",64200
24617,"209-B ACORN LANESTRATFORD, CT 06614",31100
24618,"45 FOUNTAIN STNEW HAVEN, CT 06515",175800
24619,"49  FOUNTAIN STNEW HAVEN, CT 06511",133500
24620,"WM M HOTCHKISS COMPANY195 CHURCH STNEW HAVEN, CT 06510",204900
24621,"63  FOUNTAIN ST UNIT ANEW HAVEN, CT 06515",173800
24622,"63 FOUNTAIN ST UNIT BNEW HAVEN, CT 06515",106300
24623,"3707 WELLINGTON DR SEROANOKE, VA 24014",137200
24624,"63 FOUNTAIN STNEW HAVEN, CT 06511",131400
24625,"356 WOODPOND RDCHESHIRE, CT 06410",210000
24626,"77 FOUNTAIN ST #1NEW HAVEN, CT 06515",174800
24627,"83 FOUNTAIN STNEW HAVEN, CT 06515",198000
24628,"17 PHILIP STNEW HAVEN, CT 06515",154200
24629,"21 PHILIP STREETNEW HAVEN, CT 06515",138500
24630,"29 PHILIP STNEW HAVEN, CT 06515",163500
24631,"33 PHILIP STNEW HAVEN, CT 06515",168400
24632,"68 JULIAN DRHAMDEN, CT 06518",237600
24633,"864  WHALLEY AVNEW HAVEN, CT 06511",349100
24634,"2935 DIXWELL AVEHAMDEN, CT 06518",131500
24635,"2935 DIXWELL AVEHAMDEN, CT 06518",6900
24636,"2935 DIXWELL AVEHAMDEN, CT 06518",29300
24637,"2935 DIXWELL AVEHAMDEN, CT 06518",28700
24638,"WM M HOTCHKISS COMPANY195 CHURCH STNEW HAVEN, CT 06510",65300
24639,"2935 DIXWELL AVEHAMDEN, CT 06518",26400
24640,"PO BOX 3577NEW HAVEN, CT 06525",306200
24641,"87 CHERRY STMILFORD, CT 06460",441800
24642,"WM M HOTCHKISS COMPANY195 CHURHC STNEW HAVEN, CT 06510",476200
24643,"32 SYCAMORE WAYWALLINGFORD, CT 06492",261500
24644,"2935 DIXWELL AVEHAMDEN, CT 06518",610000
24645,"2935 DIXWELL AVEHAMDEN, CT 06518",859300
24646,"893 WHALLEY AVNEW HAVEN, CT 06515",345300
24647,"4 COLONIAL COURTCHESHIRE, CT 06410",897500
24648,"512 BLAKE STNEW HAVEN, CT 06515",286200
24649,"506 BLAKE STNEW HAVEN, CT 06515",404300
24650,"2935 DIXWELL AVEHAMDEN, CT 06518",1200000
24651,"3 TOUR AVNEW HAVEN, CT 06515",57000
24652,"426 WEST ROCK AVNEW HAVEN, CT 06515",147100
24653,"422 WEST ROCK AVNEW HAVEN, CT 06515",157700
24654,"416 WEST ROCK AVNEW HAVEN, CT 06515",128000
24655,"843 WHALLEY AVNEW HAVEN, CT 06515",27000
24656,"38 FARM VIEW RDBETHANY, CT 06524",329800
24657,"843 WHALLEY AVNEW HAVEN, CT 06515",453700
24658,"845 WHALLEY AVNEW HAVEN, CT 06515",464800
24659,"399 WHALLEY AVNEW HAVEN, CT 06511",270100
24660,"3 TOUR AVNEW HAVEN, CT 06515",264400
24661,"845 WHALLEY AVNEW HAVEN, CT 06515",34700
24662,"17 TOUR AVNEW HAVEN, CT 06515",158700
24663,NA,NA
24664,"517 GRASSY HILL RDORANGE, CT 06477",128700
24665,"109 HARRISON STNEW HAVEN, CT 06515",170200
24666,"105  HARRISON STNEW HAVEN, CT 06515",104600
24667,"101 HARRISON STNEW HAVEN, CT 06515",195100
24668,"97 HARRISON STNEW HAVEN, CT 06515",170000
24669,"85 HARRISON STNEW HAVEN, CT 06515",52400
24670,"976 WHALLEY AVNEW HAVEN, CT 06515",2767100
24671,"85 HARRISON STNEW HAVEN, CT 06515",146300
24672,"949 WHALLEY AVNEW HAVEN, CT 06515",2305100
24673,NA,NA
24674,"165 CHURCH STNEW HAVEN, CT 06510",117000
24675,"2935 DIXWELL AVEHAMDEN, CT 06518",81400
24676,"165  FOUNTAIN ST UNIT A1NEW HAVEN, CT 06515",100600
24677,"165 FOUNTAIN STNEW HAVEN, CT 06511",90500
24678,"1040 WHALLEY AVENEW HAVEN, CT 06515",86100
24679,"875 MARION RDCHESHIRE, CT 06410",89500
24680," 169 FOUNTAIN ST UNIT C1NEW HAVEN, CT 06515",90500
24681,"1096 CRYSTAL CREEK DRIVEPORT ORANGE, FL 32128",98600
24682,"165 FOUNTAIN STNEW HAVEN, CT 06515",100600
24683,"165 FOUNTAIN ST UN A4NEW HAVEN, CT 06515",90500
24684,"167 FOUNTAIN ST APT B3NEW HAVEN, CT 06515",92200
24685,"1040 WHALLEY AVNEW HAVEN, CT 06511",82600
24686,"169 FOUNTAIN ST UNIT C-3NEW HAVEN, CT 06515",90500
24687,"169 FOUNTAIN STNEW HAVEN, CT 06511",98600
24688,"13 EMERSON STNEW HAVEN, CT 06515",144600
24689,"115-02 ATLANTIC AVERICHMOND HILL, NY 11419",210300
24690,"800 NEW HAVEN RDNAUGATUCK, CT 06770",176200
24691,"1040 WHALLEY AVNEW HAVEN, CT 06515",183400
24692,"1040 WHALLEY AVNEW HAVEN, CT 06515",176900
24693,"1040 WHALLEY AVENEW HAVEN, CT 06515",163500
24694,"1040 WHALLEY AVNEW HAVEN, CT 06515",159200
24695,"49 EMERSON STNEW HAVEN, CT 06515",191100
24696,"1040 WHALLEY AVNEW HAVEN, CT 06515",182600
24697,"59 EMERSON STNEW HAVEN, CT 06515",208800
24698,"1050 WHALLEY AVNEW HAVEN, CT 06511",177400
24699,"1040 WHALLEY AVNEW HAVEN, CT 06515",2311500
24700,NA,NA
24701,NA,NA
24702,"PO BOX 611WESTPORT, CT 06881",96800
24703,"989 RECTOR RDBRIDGEWATER, NJ 08807",102100
24704,"1020 WHALLEY AV UNUT CNEW HAVEN, CT 06515",103900
24705,"PO BOX 1036C/O SELECT PROPERTY MANAGEMENTBRANFORD, CT 06405",103900
24706,"1022 WHALLEY AV #BNEW HAVEN, CT 06515",109900
24707,"510 PARK AV APT #8ANEW YORK, NY 10022",109900
24708,"1024 WHALLEY AV  #BNEW HAVEN, CT 06515",109900
24709,"C/O SELECT PROPERTY MANAGEMENTPO BOX 1036BRANFORD, CT 06405",109900
24710,"1012 WHALLEY AV 1NEW HAVEN, CT 06515",92300
24711,"1012 WHALLEY AVNEW HAVEN, CT 06511",96700
24712,"45 BARTLETT DRMADISON, CT 06443",118400
24713,"14 HOOK RDRYE, NY 10580",112900
24714,"1014 WHALLEY AV UNIT 5NEW HAVEN, CT 06515",118400
24715,"1016 WHALLEY AVUNIT 6NEW HAVEN, CT 06511",73600
24716,"1016 WHALLEY AV UNIT 7NEW HAVEN, CT 06515",115600
24717,"11500 OLIVE BLVD   106ST LOUIS, MO 63141",118400
24718,"1018 A WHALLEY AV UNIT 9NEW HAVEN, CT 06511",117200
24719,"1018 WHALLEY AV UNIT 10NEW HAVEN, CT 06515",118400
24720,"1018 WHALLEY AV UNIT11NEW HAVEN, CT 06515",115600
24721,"1002 WHALLEY AV UNIT - ANEW HAVEN, CT 06515",154300
24722,"C/O ROSINA GREENWOOD32 MOUNT PLEASANT STST JOHNSBURY, VT 05819",143900
24723,"15 SPRINGSIDE AVENEW HAVEN, CT 06515",143900
24724,"1002 WHALLEY AV UNIT DNEW HAVEN, CT 06515",154300
24725,"96 WILLEY HILL RDNORWICH, VT 05055",154300
24726,"1002 WHALLEY AV  UNIT FNEW HAVEN, CT 06511",143900
24727,"30 PORTLAND PLACEST LOUIS, MO 63108",143900
24728,"1002 H WHALLEY AVENEW HAVEN, CT 06515",143900
24729,"1006 WHALLEY AV UNIT ANEW HAVEN, CT 06515",141200
24730,"1006 B WHALLEY AVNEW HAVEN, CT 06515",141200
24731,"1006 WHALLEY AV CNEW HAVEN, CT 06511",143900
24732,"157 RIDGE ACRES RDDARIEN, CT 06820",154300
24733,"218 DOVER POINT RDDOVER, NH 03820",154300
24734,"1010 WHALLEY AV # CNEW HAVEN, CT 06511",143900
24735,"50 SOUTH MAIN STPROVIDENCE, RI 02903",143900
24736,"C/O JANE & KEVIN CONNORS840 VERNA HILL RDFAIRFIELD, CT 06824",154300
24737,"1010 WHALLEY AVNEW HAVEN, CT 06515",154300
24738,"1010 WHALLEY AV UNIT GNEW HAVEN, CT 06515",143900
24739,"1010 WHALLEY AV UNIT HNEW HAVEN, CT 06515",154300
24740,"441 ELM STNEW HAVEN, CT 06511",1130200
24741,"388 ORANGE STNEW HAVEN, CT 06511",1120100
24742," HARRISON STNEW HAVEN, CT 06511",52700
24743,"80 MORGAN AVEAST HAVEN, CT 06512",599100
24744,"44 HARRISON STNEW HAVEN, CT 06515",174000
